,publisedAt,username,commentDisplay
780,2025-11-13T12:21:04Z,@AmCreative-u3l,"Dulu komunikasi informasi susah, sistem saat ini sudah 90% orang pegang hp<br>Ada waktu 2 tahun untuk setiap pedagang makai 2 harga<br>Jual beras 20.000 per kg di dampingi dengan harga 20 per kg<br>Jadi gak bingung,,<br>Selama 2 tahun masa transisi itu masyarakat sudah pasti akan faham"
781,2025-11-13T12:14:18Z,@PurnomoPoer-b7l5u,"DULU GAGAL KARENA RAKYAT MASIH YAAH BEGITULAH,,,COBA MALAYSIA,,RM 1,TANPA NOL,,DI RUPIAHIN 3X LIPAT LEBIH,,,,,NEGARA KITA PADA SUKA NOL NYA BANYAK, kalau setuju dan siap di sederhakan dan yg penting nilai tetap."
782,2025-11-13T12:12:28Z,@yuwakusuara,"Saranku dikasih tanggal penetapan penghapus tiga Nol dan disiarkan live disemua TV beserta penjelasan manfaat penghapus tiga Nol langsung live biar gk simpang siur. Sebelum penetapan harus juga ada langkah-langkah khusus yaitu penarikan uang yg berlaku hususnya bank&quot; harus ekstra kerja. Dan harus ada promo yang menarik yg edukatif dari kemenkeu di berbagai media &amp; berbagai ajang acara &amp; kompetisi sebelum diberlaku agar tidak kaget. Dipondok dulu tiap ganti pengurus pasti beda peraturan. Sehari pasti kaget, tapi kalau uda agak lama pasti terbiasa yg penting peraturan jgn tiap era dirubah tpi direnovasi agar lebih baik. Biar masyarakat tidak bingung &amp; stress arah. Langkahnya harus turun lapangan &amp; penggunaan digital selalu beriringan, karena hidup kita tidak 100% hologram ada kehidupan nyata seperti pasar, warung makan, dll."
783,2025-11-13T12:10:38Z,@padaringan74,"Sudah lama berlaku di kafe-kafe dan restoran mereka melakukan itu supaya harga didaftar menu  berasa keren dan murah,mungkin😅"
784,2025-11-13T12:07:53Z,@MuslimBersatu00001,"Salam.<br>Saya rakyat Indonesia yang tinggal di luar negeri. Rakyat Indonesia harus mendukung Menteri Keuangan sampai Redemonisasi ini Implemented successfully. Redemonisasi adalah simbol negara maju. Indonesia dan rakyat akan melambung sejajar dengan negara maju seperti Singapore, Malaysia, dan western countries. Redemonisasi juga akan menciptakan kepercayaan diri rakyat terhadap ekonomi dan daya beli. Namun rakyat indonesia perlu membantu mempromosikan redemonisasi ini kepada yang lain, dan dukung pemerintah dalam menyusun strategi penerapan penukaran uang lama dengan yang baru.<br>Tolong jangan termakan narasi negative tentang Redemonisasi, mereka yang negative terhadap Redenominasi adalah Koruptor dan orang-orang peliharaannya, dan orang-orang yang skaptis terhadap Redenominasi adalah mereka yang hidup &#39;dibawah tempurung&#39;, saya tidak ingin menuliskan yang lebih buruk untuk mereka hanya karena saya adalah Rakyat Indonesia.<br><br>Saya jenuh dan sangat sedih melihat Negara tercinta masih sering di rendahkan di luar sini.<br>Sebagai warga negara yang hidup diluar negeri, saya memiliki perspective yang lebih luas atau setidaknya perspective yang tidak dapat dilihat dari dalam negara. Saya melihat bagaimana sebuah negara menuju negara maju itu dimulai dari gelombang rakyat yang sadar, berpikir cerdas, maju, kritis, optimis, dan mencerdaskan sesama. Bagikan ide-ide cemerlang anda di sosmed dan jangan lelah.<br>Siapapun yang memerintah mungkin tidak akan pernah sempurna. Tapi generasi yang baru akan menggantikan mereka. Saat generasi baru berdiri di posisi itu mereka sudah dipenuhi ide-ide yang biasa anda suarakan di media sosial.<br>Ingat, pemimpin dan kabinetnya adalah cerminan rakyatnya. Jadi siapa yang pertama-tama harus berubah?, jawabannya adalah Rakyat. Dari rakyah yang baik akan muncul pemimpin-pemimpin yang baik."
785,2025-11-13T12:06:10Z,@spen8717,Hilangkan dulu jumlah yg paling besar dulu. Seperti 100.000. Seperti negara Malaysia yg hilangkan RM1000 dan RM500. Sekarang yg ada cuma RM100 yg paling besar.
786,2025-11-13T12:02:55Z,@adnanrizky6204,"Redominasi udah dibicarakan  lama bang, pernah diwawancara tahun 2016 dari lembaga survei dari BI; dan waktu itu jawaban saya tidak setuju, karna masyarakan belum siap. 🙏"
787,2025-11-13T11:58:37Z,@samudra1-fs,"Banyak orang tua yang nunggu ini terjadi, masa kita nungguin puluhan tahun lagi juga agar bisa di terapkan"
788,2025-11-13T11:57:44Z,@hotmapandjaitan2958,Banyak yg berpikir terlalu mengampangkan apalagi isunya agar uang korupsi bisa &quot;ketahuan&quot;😂😂😂..suungguh lucu sekali bila dengan alasan itu dilakukan redenominasi. Yang ketahuan &quot;maling di senayan konoha&quot; saja gak diproses. Yg ada malah aja cuci uang supaya terlihat &quot;bersih&quot; tanpa harus beli barang sptnya yg di gaungkan selama ini.
789,2025-11-13T11:56:18Z,@sugiono7985,Yg rawan itu..klo pedagang jual barang dengan harga se enaknya ... terjadi spekulasi....<br>Dan kita harus tahu karakter konsumen Indonesia..klo beli barang dengan harga tinggi..malah bangga ... setinggi langit.....
790,2025-11-13T11:54:17Z,@umbu1707,Panik sebelum terjadi anda😂
791,2025-11-13T11:51:24Z,@HanifMaulanaChanel,"Gak semudah itu ferguso, dulu menteri keuangan konoha cewe sri mul aja gak berani redenominasi, lah ini kok sok sokan berani redenominasi, inflasi aja masih tinggi, harga pangan dan barang saja masih tinggi, harga gorengan 1500 sebijih = 1,5 rupiah akhirnya naik= 2rupiah, yang begini yang bakal jadi kacau, kesannya naik kecil, padahal naiknya 2 digit. Kita gak sadar, koruptor makin senang yang tadinya korupsi sekarung2 keliatan bentuknya gede segajah, sekarang malah jadi segepok, masuk kantong gak keliatan, nangis dah kite kite."
792,2025-11-13T11:50:20Z,@DRHBR-bk5ih,saya setuju ilang nol 3
793,2025-11-13T11:49:08Z,@cucungatok,Redenominasi sesuatu yang ditakutkan koruptor dan spekulan😂
794,2025-11-13T11:47:20Z,@serviceprinter3462,Setuju. Yg panik ug koruptor.
795,2025-11-13T11:45:56Z,@ciwilharvi,Momen Yang pass utk 2026 <br>Karena Jaman Soamed beritanya mudah Di sosialisasikan..
796,2025-11-13T11:43:00Z,@nurbaetylega,"Optimis tapi ayolahh manusia pinter di atas sana juga maksimalkan, sesuai yg bang raymond bilang"
797,2025-11-13T11:42:44Z,@khens20,Blunder????   Woos apa kabar....
798,2025-11-13T11:39:38Z,@ikosam9726,Yah index mata uangnya tetap sih gak ngaruh sebenarnya nilainya aja sama
799,2025-11-13T11:38:03Z,@strike4ever,"Simple aja, buat mata uang baru jadi orang percaya,, newrupiah"
800,2025-11-13T11:37:26Z,@Kingwar-z4l,Tujuan biar uang para koruptor itu keluar dan ditukarkan dengan yang Baru jadi negara bisa mengambilnya kembali. Karena uang lama ditarik dari peredaran
801,2025-11-13T11:33:50Z,@hermankoopman9468,Rasanya underestimate &quot;masyarakat&quot; - menilai &quot;masyarakat&quot; bodoh. Tdk akan ada masalah asal uang tunai Rp &quot;lama&#39; dan &quot;baru&quot; bersama-sama berlaku selama 5-10 tahun (dgn batas waktu).
802,2025-11-13T11:30:58Z,@ujangbejo9718,"kalo uang limaratus rupiah diredominasi jadi berapa?. <br>Rp. 0,5 ?"
803,2025-11-13T11:25:23Z,@chepylutfianto6302,"SETUJU.... Redenominasi, krn di menu Coffe shop jg di Tulis 10K, 25K dll.<br>Dan juga Penyatuan WAKTU dr WIB - WIT yg dipakai Waktu Indonesia bagian TENGAH saja."
804,2025-11-13T11:25:18Z,@princessgirl265,1usd =17.000 redenom 1usd =17. ?
805,2025-11-13T11:21:28Z,@WahyudiYudistiraYudi,Saya rasa sekarang orang Indonesia lebih pintar..apa lagi sekarang ada dunia maya..pasti rakyat paham..gajih juga pasti akan buled.. Di indomaret dan di toko online pun pasti bulet harga nya..mungkin tadi nya harga 99.400 jadi 100 ribu..
806,2025-11-13T11:18:54Z,@Restu_R07,semoga lancar dan sukses
807,2025-11-13T11:15:34Z,@umammajujaya7428,Malah nanti labuh mahal beli barang
808,2025-11-13T11:15:14Z,@umammajujaya7428,Betulkan dulu hukum Indonesia dan hukum mati para koruptor dan mafia2 itu udah cukup dari semua gk usah ubah mata uang nya
809,2025-11-13T11:14:41Z,@ArifKputra,Klo gagal bakal jadi bumerang. Harus dipikirkan matang matang
810,2025-11-13T11:13:34Z,@WawanGunawan-lp6cy,"Rakyat sekarang sudah pada pintar,, rakyat tahu mana yg benar mana yg salah,<br>Dan akan mudah paham tentang redenominasi,<br>Kelebihan Rakyat indonesia adalah bisa beradaptasi sangat cepat terhadap setiap situasi,"
811,2025-11-13T11:10:28Z,@ArifKputra,Ini proyek sulit sih
812,2025-11-13T11:09:13Z,@AzharBudiman-h4x,Zamannya Soekarno ekonomi Indonesia sedang hancur lebur
813,2025-11-13T11:01:42Z,@Ha-w9b3x,"Sudah wajib harusnya secepatnya, gue di luar negeri, Rupiah seperti uang sampah kebanyakan angka nol"
814,2025-11-13T10:55:42Z,@kreatifpopuler,Tujuan pemerintah ini adalah meniru  mata uang Yuan ( RMB ) <br>Jika 100.000 sekarang menjadi 100 Ribu maka ini kesimpulan sangat jelas.. 😂😅
815,2025-11-13T10:55:06Z,@biasa.sahaja,"Mungkin kalau bertahap bisa jadi ide kreatif ya 😅 000 nya kecilin dulu, kemudian bertahap jadi hilang 😬 kalau masalahnya psikologi, mungkin ini bisa jadi alternative solusi dari sisi psikologi juga. Pengecilan 000 itu bisa jadi trigger juga, pertanyaan kenapa? Dan jawabannya sekaligus jadi sosialisasi kalau nanti akan ada redenominasi. Dan ini juga menjawab timing is everything juga, yang semuanya tidak terkesan terlalu cepat karena tiba-tiba menghilang."
816,2025-11-13T10:53:44Z,@AsepUjang-i8c,Denger2 pejabat korup ketar ketir dgn program ini gue yakin Purbaya sudah siap dgn segala kemungkinannya..
817,2025-11-13T10:49:56Z,@tauqidmahesa,Lebih semangat lagi karena di sederhanakan gua dukung pak purbaya
818,2025-11-13T10:45:48Z,@masricoy2986,Yg takut kebaykan yimpan duit di bawah kasur gak laku😅😅😅
819,2025-11-13T10:44:44Z,@khalidalghazi664,"Di Malaysia ada dua nama mata uang Ringgit kertas,dan sen untuk Kuang koin apakah Indonesia juga akan membuat uang koin baru ?!"
820,2025-11-13T10:43:29Z,@rakyatjelata969,sekarang rakyat sudah terbiasa dengan kata 10K 100k 300k. artinya sudah siap dan tidak terlalu kaget.
821,2025-11-13T10:42:39Z,@Clippersammzz,1.000.000 USD jadi 16.000.000 rupiah dong
822,2025-11-13T10:41:59Z,@sfarmanhunshter9648,Kalok di daerah q 1 juta disebut 1 ribu
823,2025-11-13T10:38:33Z,@herusularso6587,Tp nilainya sama boss jangan paranoit
824,2025-11-13T10:38:01Z,@Clippersammzz,Yg redenominasi tapi inflasi 5000 % itu karena warga nya kurang edukasi tentang keuangan yg mengira mungkin uang nya jadi nilainya kecil jadi bisa belanja banyak
825,2025-11-13T10:36:14Z,@infonesia5570,"dari dulu kita udah jawab kalo di tanya berapa harganya? Gocap artinya 50 ribu. bahkan untuk harga 10 juta kita udah bilangnya ceban. sebenarnya masyarakat gak masalah sebagian besar. yang masalah adalah pejabat yang simpan uang ratusan miliar di rumah bukan di bank. Pengalaman gue 2010 waktu itu di Finlandia bayar dokumen di KBRI negara tersebut tidak membolehkan pembayaran dengan uang kartal maka saya bayar transfer ke rek KBRI Helsinki. Tahun 1965 ekonomi, sosial dan politik sedang amburadul dan kita sedang mengalami hiperinflasi 600%. negara terlalu banyak mencetak uang dan keluar kebijakan senering. Ini cerita udah berkali kali saya denger tapi kalo sekarang harus serius sebelum Presiden purna tugas."
826,2025-11-13T10:34:16Z,@jissekids1591,Dari dulu negeri yang kaya raya apakah sengaja dibuat tidak berdaya?
827,2025-11-13T10:34:16Z,@kingcream9068,"Redenominasi, butuh persiapan mental dan pemahaman dari rakyatnya."
828,2025-11-13T10:33:47Z,@RiantoantoRiantoanto,Harus di dukung bang.agar tidak berjuta juta.saya sebagai rakyat indonesia.masak beli roti saja 5000 .... negara maju uang lima ribu dapat beli motor baru.
829,2025-11-13T10:33:23Z,@arifalamsyah5380,"dari jaman sri mulyani pembahasan sama saja, pengalihan isu terus<br>masalah 1 gak beres di kasih masalah lain"
830,2025-11-13T10:32:44Z,@SepuluhDualima-o5t,Saya pribadi sangat setuju redenominasi rupiah. <br>Mungkin di zaman modern gini gak terlalu susah buat ubah sudut pandang mata uang itu sendiri. Karna banyak pelaku usaha sekarang sudah memakai digitalisasi dalam usaha nya. <br>Ya semoga kita semua bisa cepet menyesuaikan diri dengan redenominasi ini. Sehingga secepatnya bisa ter realisasi. Bangga dong 100rb jadi Rp100❤
831,2025-11-13T10:30:57Z,@vwyd,my fresh air baru gw loh ya 😹😹😹
832,2025-11-13T10:28:58Z,@nmp7290,"klo ane<br>gas bang,,,"
833,2025-11-13T10:28:21Z,@rizqyproduction5704,Koruptor siap siap nukerin uangnya yah ke bank😂 soalnya yang kalian punya itu GK berguna
834,2025-11-13T10:27:38Z,@Asad-v5o4v,"yang kritis, pengeluaran pemerintah yang sangat besar dan tidak perlu, inflasi, aksi palsu, haus publisitas. kekacauan ekonomi."
835,2025-11-13T10:20:43Z,@dedidedipbgB,"Menurut saya si optimis, mungkin saran buat edukasi terhadap masyarakat awam kayak orang tua gitu masih belum paham,saya tanya ke ibu bahwa uang 1,000 bakal jadi 1 itu langsung dapet respon negatif kayak mikirnya tuh loo yaa nanti jadi engga laku dong ,nah di situ aku langsung jelasin pelan2 bahwa itu cuman pengurangan 0 nya dan engga bakal merubah nilai dari uang itu , sebaiknya pemerintah wajib melakukan sosialisasi ke media sosial sama siaran televisi, televisi si yg paling penting terus sama mungkin dari pemerintah desa nanti ke rt rw gitu supaya masyarakat yg awam tuh tau sebenernya itu cuma mengurangi 0 nya doang terimakasih 🙏🙏🙏"
836,2025-11-13T10:18:24Z,@animeyt2481,"Kak Ray.. di kerjaan ku itu hitungan nya borongan. Tiap macking 1 kardus harganya 1.100 ada juga yang 1.400 kalau di Bulatin ke atas kita makin seneng tapi kalau sampai di Bulatin kebawah itu sengsara banget. Soalnya 1 kardus itu berat beratnya 20 kg kita sehari bisa dapat 100-120 kardus itu udah Alhamdulillah banget tapi kerasa di punggung sakit nya. Kalau sampai di Bulatin ke bawah jujur gak ada kerjaan lain sekarang ini ,karena nyari kerjaan susah banget. Dan kerjaan ini sangat di andalkan untuk hidup kami. Semoga perubahan uang juga melihat sisi kami yang masih melihat sisi 100 perak sebagai ya Ng g yang berharga jika kami borongan"
837,2025-11-13T10:18:10Z,@Sumiati-wn5mr,Jadi in. Aje. Biar.  Yg.  Koruptor. Uang. nya. Pada. Keluar. Dari. Banker2. nya
838,2025-11-13T10:31:28Z,@Asad-v5o4v,"harapan palsu, koruptor sudah menukar uangnya dengan emas dan Bitcoin. rakyat miskin akan menderita."
839,2025-11-13T10:17:44Z,@mochammadamarfadli5422,"Suruh stell panduan ini di sekolah, kampus,TV setiap hari biar psikologi bisa ngikut,dan orang bisa mengerti."
840,2025-11-13T10:17:01Z,@nurimarasofea8320,Negara tetangga ketar ketir meliatnya.rupiah akan sekuat usd😂
841,2025-11-13T10:12:03Z,@theballjack1152,"Klo bisa di percepat lah redominasi, toh juga bbrpa thn kedepan QR pay lebih mudah Dan akan sering di pake buat alat pembayaran"
842,2025-11-13T10:08:25Z,@Razakthaib,"jika di hilang 3 nol belakang seperti 1 dolar = 16.000 rupiah, maka 1 dolar apa bisa jadi 16 dolar , konoha konoha"
843,2025-11-13T10:08:05Z,@yonbee760,"Kalian tau gk sih,,Sosialisasi Redenominasi sebenernya sudah berjalan jauh² hari lho,semenjak pengenalan mata uang HUTRI75, lalu penerapan pada uang lainnya hanya saja di terapkan di bagian penerawangan(watermark) di setiap nominal 100ribu ~ 1000 tertulis dengan angka 100 ~ 1 saja. 😁"
844,2025-11-13T10:07:31Z,@tntaccessories6053,"bang kalo memang nolnya jadi hilang, lebih baiknya uang kita simpan atau di belikan aset seperti tanah...??"
845,2025-11-13T10:05:57Z,@nyongski6680,"Dolar kuat dari rupiah ya karena emang ga ada ketulusan dari para elit NEGARA INDONESIA, yang ada kebanyakan KEBULUSAN di para elit.<br>Ya tujuan nya cuma 1 saja, biar RAKYAT BANGSA INDONESIA tetap MISKIN &amp; PARA ELIT NEGARA INDONESIA TETAP KAYA RAYA."
846,2025-11-13T10:05:50Z,@gametvku,"Setelah diredenominasi uang Rupiahnya maka harus dibatasi jumlah transaksi maksimal masyarakat menggunakan uang tunai sehingga peredaran uang lebih terkendali, misalnya Rp.1000 (Uang Redenominasi) atau Rp.10.000 (Uang Redenominasi) itu setelah uang Rupiah diredenominasi yang jumlah uangnya itu antara Rp.1.000.000 atau Rp.10.000.000, lebih dari itu wajib menggunakan uang elektronik dan rekening bank. Sehingga mencegah pencucian uang (money loundry). Dan negara akan menghemat pencetakan mata uang nantinya. Diluar negeri seperti itu, transaksi menggunakan uang tunai dibatasi pemakaiannya dan diarahkan memakai uang elektronik baik rekening bank atau uang online. 😎👍"
847,2025-11-13T10:04:14Z,@rioadiputra6769,"Tapi kenapa bang Indonesia mata uangnya nominalnya besar, gak kaya Malaysia yang nominalnya 1 Ringgit."
848,2025-11-13T10:04:02Z,@achmadalinurdin3631,Yes akhirnya ganti HOS Cokroaminoto
849,2025-11-13T10:03:33Z,@adibjuudaime5787,Pasti sukses kalo niat kerja
850,2025-11-13T09:58:46Z,@sandriadarmansyah9372,terus 500 perak jadi gimana?
851,2025-11-13T09:56:13Z,@yogapratama7721,"Ya mungkin berhasil bang, sekarang media banyak dan mudah di akses segala umur kayak internet YouTube atau tiktok, sedangkan dulu cuma tv dan radio saja, kalau masalah desain boleh di pangkas<br><br> contoh 100 tapi penulisan hurufnya tetap di tulis seratus ribu rupiah,<br><br> tujuannya biar tidak mempersulit saat transaksi, dan kiranya kalau sudah di yakin merata peredaran uang barunya baru tulisan huruf itu bisa di hapus natinya sebagai model baru"
852,2025-11-13T09:55:41Z,@BiruBarat15,Cukup dengerin 7detik pertama skip🙏
853,2025-11-13T09:54:45Z,@BiruBarat15,"Banyak kok negara yg berhasil, Turki, Russia &amp; yg lainnya"
854,2025-11-13T09:53:26Z,@ajudanleon.,Chanel sekarang banyak oligarki tolong hati hati
855,2025-11-13T09:53:01Z,@opoel34-o7k,"sekalian aja buat 2 mata uang kayak Tiongkok, rupiah dan new rupiah."
856,2025-11-13T09:50:54Z,@EricMM1818,"Klo Rp:1.000 jadi Rp; 1.... uang Rp:25,Rp:50,Rp:100,Rp:200,Rp:500 akan dikemanakan ?? semua barang di jual minimal Rp: 1.....??? butuh berapa uang untuk mecetat uang baru???? redenominasi--&gt;tutup mata sendiri,bodohin sendri bahwa uang kita uang udah BESAR"
857,2025-11-13T09:45:56Z,@fravastafriskananda7575,"Jika ini terjadi,  maka para koruptor akan pasti menukar uang besar-besaran."
858,2025-11-13T09:45:14Z,@badmintonkampung4501,Dlu mungkin gagal karena transaksi money digital agak kurang ya..
859,2025-11-13T09:43:57Z,@Hilda.999,Kalo nggak terjadi hyper inflasi maka rupiah jadi keren 1 dollar sama dengan 16 rupiah
860,2025-11-13T09:43:27Z,@daniprasetia7895,Bennix kira² gmna kalo nonton ini video yah?🤔
861,2025-11-13T09:39:47Z,@yono4147,Mau berhasil atau enggak suatu negara semua tergantung &quot;PEMIMPINNYA&quot;
862,2025-11-13T09:38:03Z,@dedyprasetiyo7735,"Nnti gada harga di mall , contoh hrga sepatu 499.000 😂"
863,2025-11-13T09:35:22Z,@faridhasan6378,"Patut diduga bhw redenominasi &quot;BUKAN IDE PURBAYA&quot;  melainkan Idenya BI/ DPR yg mendompleng/  lbh tepatnya Memfitnah !!!  nama baik pak Purbaya yg Baik dimata Rakyat/ dipercaya.,  krn sejatinya  redenominasi itu adalah wilayah Moneter- domainnya BI, sedangkan Kemenkeu wilayah/ domainnya adalah Fiskal., dan di Indonesia BI itu tdk dibwh Kemenkeu. Dlm hal ini BI/ DPR ingin menutupi Aibnya krn gagal memperkuat nilai tukar rupiah akibat salah kebijakan (Kong Kalikong dgn Dpr)., diharapkan dgn redenominasi ini &quot;seolah2&quot;  nilai rupiah menguat ($1 = Rp.16). Sehingga citra BI dimata Rakyat menjadi bagus.<br>PREET lah !! pokoknya- nama pak Purbaya dibawa2 pd hal itu bukan domainnya Kemenkeu..😢"
