,publisedAt,username,commentDisplay,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_final,Sentiment,Sentiment_Label
206,2025-11-18T12:23:22Z,@Zieq_Strory,"sudah sedikit disinggung dan disebutkan kok divideo <a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=449"">7:29</a>",sudah sedikit disinggung dan disebutkan kok divideo a href,sudah sedikit disinggung dan disebutkan kok divideo a href,sudah sedikit disinggung dan disebutkan kok divideo a href,"['sudah', 'sedikit', 'disinggung', 'dan', 'disebutkan', 'kok', 'divideo', 'a', 'href']","['disinggung', 'divideo', 'href']",disinggung divideo href,1,Neutral
207,2025-11-18T09:25:04Z,@jokotole1647,Kalo gak penting ngapain dibahas kalau hanya ngomongin gagal..,Kalo gak penting ngapain dibahas kalau hanya ngomongin gagal,kalo gak penting ngapain dibahas kalau hanya ngomongin gagal,kalau tidak penting ngapain dibahas kalau hanya ngomongin gagal,"['kalau', 'tidak', 'penting', 'ngapain', 'dibahas', 'kalau', 'hanya', 'ngomongin', 'gagal']","['ngapain', 'dibahas', 'ngomongin', 'gagal']",ngapain dibahas ngomongin gagal,0,Negative
208,2025-11-18T09:04:37Z,@Sid_47,"orang perbaiki ngra dlu bgi stbil..bru buat prubahan..hutang kt NEGRA lain tu bnyak n kertapi whoosh lgi..punca.mta wang indonesia jatuh sbb bnyak para pejabat tak jujur n tak amanah..bnyak kroupsi contoh bertmina,klau tak kropsi duit tu boleh byar hutang ngara yg bertliun tu..tetapi duit rampasan duitnya KEMANA🤔🤔🤔?????..klau kt mlaysia kropsi la smua aset nya di rampas smpai satu sen pon tak ada  walaupon duit halal yg dia smpan sblum dia jdi kropsi jdi duit nya hbis di bekukan",orang perbaiki ngra dlu bgi stbilbru buat prubahanhutang kt NEGRA lain tu bnyak n kertapi whoosh lgipuncamta wang indonesia jatuh sbb bnyak para pejabat tak jujur n tak amanahbnyak kroupsi contoh bertminaklau tak kropsi duit tu boleh byar hutang ngara yg bertliun tutetapi duit rampasan duitnya KEMANAklau kt mlaysia kropsi la smua aset nya di rampas smpai satu sen pon tak ada  walaupon duit halal yg dia smpan sblum dia jdi kropsi jdi duit nya hbis di bekukan,orang perbaiki ngra dlu bgi stbilbru buat prubahanhutang kt negra lain tu bnyak n kertapi whoosh lgipuncamta wang indonesia jatuh sbb bnyak para pejabat tak jujur n tak amanahbnyak kroupsi contoh bertminaklau tak kropsi duit tu boleh byar hutang ngara yg bertliun tutetapi duit rampasan duitnya kemanaklau kt mlaysia kropsi la smua aset nya di rampas smpai satu sen pon tak ada  walaupon duit halal yg dia smpan sblum dia jdi kropsi jdi duit nya hbis di bekukan,orang perbaiki ngra dlu bgi stbilbru buat prubahanhutang kt negra lain tu bnyak n kertapi whoosh lgipuncamta wang indonesia jatuh sbb bnyak para pejabat tak jujur n tak amanahbnyak kroupsi contoh bertminaklau tak kropsi duit tu boleh byar hutang ngara yang bertliun tutetapi duit rampasan duitnya kemanaklau kt mlaysia kropsi la smua aset nya di rampas smpai satu sen pon tak ada walaupon duit halal yang dia smpan sblum dia jdi kropsi jdi duit nya hbis di bekukan,"['orang', 'perbaiki', 'ngra', 'dlu', 'bgi', 'stbilbru', 'buat', 'prubahanhutang', 'kt', 'negra', 'lain', 'tu', 'bnyak', 'n', 'kertapi', 'whoosh', 'lgipuncamta', 'wang', 'indonesia', 'jatuh', 'sbb', 'bnyak', 'para', 'pejabat', 'tak', 'jujur', 'n', 'tak', 'amanahbnyak', 'kroupsi', 'contoh', 'bertminaklau', 'tak', 'kropsi', 'duit', 'tu', 'boleh', 'byar', 'hutang', 'ngara', 'yang', 'bertliun', 'tutetapi', 'duit', 'rampasan', 'duitnya', 'kemanaklau', 'kt', 'mlaysia', 'kropsi', 'la', 'smua', 'aset', 'nya', 'di', 'rampas', 'smpai', 'satu', 'sen', 'pon', 'tak', 'ada', 'walaupon', 'duit', 'halal', 'yang', 'dia', 'smpan', 'sblum', 'dia', 'jdi', 'kropsi', 'jdi', 'duit', 'nya', 'hbis', 'di', 'bekukan']","['orang', 'perbaiki', 'ngra', 'dlu', 'bgi', 'stbilbru', 'prubahanhutang', 'kt', 'negra', 'tu', 'bnyak', 'n', 'kertapi', 'whoosh', 'lgipuncamta', 'wang', 'indonesia', 'jatuh', 'sbb', 'bnyak', 'pejabat', 'jujur', 'n', 'amanahbnyak', 'kroupsi', 'contoh', 'bertminaklau', 'kropsi', 'duit', 'tu', 'byar', 'hutang', 'ngara', 'bertliun', 'tutetapi', 'duit', 'rampasan', 'duitnya', 'kemanaklau', 'kt', 'mlaysia', 'kropsi', 'la', 'smua', 'aset', 'rampas', 'smpai', 'sen', 'pon', 'walaupon', 'duit', 'halal', 'smpan', 'sblum', 'jdi', 'kropsi', 'jdi', 'duit', 'hbis', 'bekukan']",orang perbaiki ngra dlu bgi stbilbru prubahanhutang kt negra tu bnyak n kertapi whoosh lgipuncamta wang indonesia jatuh sbb bnyak pejabat jujur n amanahbnyak kroupsi contoh bertminaklau kropsi duit tu byar hutang ngara bertliun tutetapi duit rampasan duitnya kemanaklau kt mlaysia kropsi la smua aset rampas smpai sen pon walaupon duit halal smpan sblum jdi kropsi jdi duit hbis bekukan,2,Positive
209,2025-11-18T08:48:31Z,@jsariwalaka,"Setuju sih, soalnya kao sukses bakal nolong banget ke kondisi negara, tapi yaa pemerintah emang harus konsisten dan bisa dipercaya..",Setuju sih soalnya kao sukses bakal nolong banget ke kondisi negara tapi yaa pemerintah emang harus konsisten dan bisa dipercaya,setuju sih soalnya kao sukses bakal nolong banget ke kondisi negara tapi yaa pemerintah emang harus konsisten dan bisa dipercaya,setuju sih soalnya kao sukses bakal nolong banget ke kondisi negara tapi yaa pemerintah emang harus konsisten dan bisa dipercaya,"['setuju', 'sih', 'soalnya', 'kao', 'sukses', 'bakal', 'nolong', 'banget', 'ke', 'kondisi', 'negara', 'tapi', 'yaa', 'pemerintah', 'emang', 'harus', 'konsisten', 'dan', 'bisa', 'dipercaya']","['setuju', 'kao', 'sukses', 'nolong', 'banget', 'kondisi', 'negara', 'pemerintah', 'emang', 'konsisten', 'dipercaya']",setuju kao sukses nolong banget kondisi negara pemerintah emang konsisten dipercaya,2,Positive
210,2025-11-18T08:11:24Z,@kowolljaya956,Kok bikin sulit diri sendiri ya. kurupsi dihukum mati aj bangsa ini pasti lebih makmur,Kok bikin sulit diri sendiri ya kurupsi dihukum mati aj bangsa ini pasti lebih makmur,kok bikin sulit diri sendiri ya kurupsi dihukum mati aj bangsa ini pasti lebih makmur,kok bikin sulit diri sendiri ya kurupsi dihukum mati aj bangsa ini pasti lebih makmur,"['kok', 'bikin', 'sulit', 'diri', 'sendiri', 'ya', 'kurupsi', 'dihukum', 'mati', 'aj', 'bangsa', 'ini', 'pasti', 'lebih', 'makmur']","['bikin', 'sulit', 'kurupsi', 'dihukum', 'mati', 'aj', 'bangsa', 'makmur']",bikin sulit kurupsi dihukum mati aj bangsa makmur,0,Negative
211,2025-11-18T08:04:10Z,@ferdynand_Ph.D,"Betul intinya 1, sosialisasi terhadap masyarakat..",Betul intinya  sosialisasi terhadap masyarakat,betul intinya  sosialisasi terhadap masyarakat,betul intinya sosialisasi terhadap masyarakat,"['betul', 'intinya', 'sosialisasi', 'terhadap', 'masyarakat']","['intinya', 'sosialisasi', 'masyarakat']",intinya sosialisasi masyarakat,2,Positive
212,2025-11-18T08:00:03Z,@pokokembolang3321,"Dulu sosialisasi untuk menjangkau seluruh lapisan masyarakat sangat sulit. Sekarang semua orang punya hp, punya medsos, punya tv",Dulu sosialisasi untuk menjangkau seluruh lapisan masyarakat sangat sulit Sekarang semua orang punya hp punya medsos punya tv,dulu sosialisasi untuk menjangkau seluruh lapisan masyarakat sangat sulit sekarang semua orang punya hp punya medsos punya tv,dulu sosialisasi untuk menjangkau seluruh lapisan masyarakat sangat sulit sekarang semua orang punya hp punya media sosial punya tv,"['dulu', 'sosialisasi', 'untuk', 'menjangkau', 'seluruh', 'lapisan', 'masyarakat', 'sangat', 'sulit', 'sekarang', 'semua', 'orang', 'punya', 'hp', 'punya', 'media', 'sosial', 'punya', 'tv']","['sosialisasi', 'menjangkau', 'lapisan', 'masyarakat', 'sulit', 'orang', 'hp', 'media', 'sosial', 'tv']",sosialisasi menjangkau lapisan masyarakat sulit orang hp media sosial tv,2,Positive
213,2025-11-18T07:58:41Z,@poViral-Viral,"Tenang aja lama lama juga bakal balik lagi nilai rupiah ke 16000 karna inflasi, kalo di liat dari sejata mata uang kita yg terus melemah😅 jadi kalo di potong  pemerintah gagal ngendaliin inflasi dan kem bali lagi ke 16000 pemerintah ngg terlalu malu cmiw",Tenang aja lama lama juga bakal balik lagi nilai rupiah ke  karna inflasi kalo di liat dari sejata mata uang kita yg terus melemah jadi kalo di potong  pemerintah gagal ngendaliin inflasi dan kem bali lagi ke  pemerintah ngg terlalu malu cmiw,tenang aja lama lama juga bakal balik lagi nilai rupiah ke  karna inflasi kalo di liat dari sejata mata uang kita yg terus melemah jadi kalo di potong  pemerintah gagal ngendaliin inflasi dan kem bali lagi ke  pemerintah ngg terlalu malu cmiw,tenang aja lama lama juga bakal balik lagi nilai rupiah ke karna inflasi kalau di liat dari sejata mata uang kita yang terus melemah jadi kalau di potong pemerintah gagal ngendaliin inflasi dan kem bali lagi ke pemerintah ngg terlalu malu cmiw,"['tenang', 'aja', 'lama', 'lama', 'juga', 'bakal', 'balik', 'lagi', 'nilai', 'rupiah', 'ke', 'karna', 'inflasi', 'kalau', 'di', 'liat', 'dari', 'sejata', 'mata', 'uang', 'kita', 'yang', 'terus', 'melemah', 'jadi', 'kalau', 'di', 'potong', 'pemerintah', 'gagal', 'ngendaliin', 'inflasi', 'dan', 'kem', 'bali', 'lagi', 'ke', 'pemerintah', 'ngg', 'terlalu', 'malu', 'cmiw']","['tenang', 'aja', 'nilai', 'rupiah', 'karna', 'inflasi', 'liat', 'sejata', 'mata', 'uang', 'melemah', 'potong', 'pemerintah', 'gagal', 'ngendaliin', 'inflasi', 'kem', 'bali', 'pemerintah', 'ngg', 'malu', 'cmiw']",tenang aja nilai rupiah karna inflasi liat sejata mata uang melemah potong pemerintah gagal ngendaliin inflasi kem bali pemerintah ngg malu cmiw,0,Negative
214,2025-11-18T07:42:26Z,@teguhkurniawan2315,Dulu masih bodoh dan gak ngerti apa itu.sekarang beda zaman.yg ada kaum kapitalis lah yg panik.,Dulu masih bodoh dan gak ngerti apa itusekarang beda zamanyg ada kaum kapitalis lah yg panik,dulu masih bodoh dan gak ngerti apa itusekarang beda zamanyg ada kaum kapitalis lah yg panik,dulu masih bodoh dan tidak ngerti apa itusekarang beda zamanyg ada kaum kapitalis lah yang panik,"['dulu', 'masih', 'bodoh', 'dan', 'tidak', 'ngerti', 'apa', 'itusekarang', 'beda', 'zamanyg', 'ada', 'kaum', 'kapitalis', 'lah', 'yang', 'panik']","['bodoh', 'ngerti', 'itusekarang', 'beda', 'zamanyg', 'kaum', 'kapitalis', 'panik']",bodoh ngerti itusekarang beda zamanyg kaum kapitalis panik,2,Positive
215,2025-11-18T07:32:30Z,@djrezky69,"kalo kata gw sih simpel nya gini, kalo kita ke mall pasti kan harga apa2 pake &quot;K&quot; (15.000 jadi 15K) jadi gw rasa yg gen z dah paham lah gampangnya. nah, susah nya jelasin ke yg tua2, gimana caranya? gampang, solusi nya ya bilang aja ke mereka gini:<br>&quot;kalo ngetik harga di whatsapp biasanya gimana? 15rb? 20rb? 100rb? nah ya gitu, anggep aja nanti mata uang kita di ringkas kayak kalian ngetik 000 yg di belakang itu jadi RB (ribu), nanti pelan2 juga kalian terbiasa sama nominasi yg baru, dari yg biasanya ngetik 15RB 20RB 100RB lama2 jadi 15 20 100 (ribu nya ilang)&quot;",kalo kata gw sih simpel nya gini kalo kita ke mall pasti kan harga apa pake quotKquot  jadi K jadi gw rasa yg gen z dah paham lah gampangnya nah susah nya jelasin ke yg tua gimana caranya gampang solusi nya ya bilang aja ke mereka ginibrquotkalo ngetik harga di whatsapp biasanya gimana rb rb rb nah ya gitu anggep aja nanti mata uang kita di ringkas kayak kalian ngetik  yg di belakang itu jadi RB ribu nanti pelan juga kalian terbiasa sama nominasi yg baru dari yg biasanya ngetik RB RB RB lama jadi    ribu nya ilangquot,kalo kata gw sih simpel nya gini kalo kita ke mall pasti kan harga apa pake quotkquot  jadi k jadi gw rasa yg gen z dah paham lah gampangnya nah susah nya jelasin ke yg tua gimana caranya gampang solusi nya ya bilang aja ke mereka ginibrquotkalo ngetik harga di whatsapp biasanya gimana rb rb rb nah ya gitu anggep aja nanti mata uang kita di ringkas kayak kalian ngetik  yg di belakang itu jadi rb ribu nanti pelan juga kalian terbiasa sama nominasi yg baru dari yg biasanya ngetik rb rb rb lama jadi    ribu nya ilangquot,kalau kata saya sih simpel nya gini kalau kita ke mall pasti kan harga apa pake quotkquot jadi k jadi saya rasa yang gen z dah paham lah gampangnya nah susah nya jelasin ke yang tua gimana caranya gampang solusi nya ya bilang aja ke mereka ginibrquotkalo ngetik harga di whatsapp biasanya gimana rb rb rb nah ya gitu anggep aja nanti mata uang kita di ringkas kayak kalian ngetik yang di belakang itu jadi rb ribu nanti pelan juga kalian terbiasa sama nominasi yang baru dari yang biasanya ngetik rb rb rb lama jadi ribu nya ilangquot,"['kalau', 'kata', 'saya', 'sih', 'simpel', 'nya', 'gini', 'kalau', 'kita', 'ke', 'mall', 'pasti', 'kan', 'harga', 'apa', 'pake', 'quotkquot', 'jadi', 'k', 'jadi', 'saya', 'rasa', 'yang', 'gen', 'z', 'dah', 'paham', 'lah', 'gampangnya', 'nah', 'susah', 'nya', 'jelasin', 'ke', 'yang', 'tua', 'gimana', 'caranya', 'gampang', 'solusi', 'nya', 'ya', 'bilang', 'aja', 'ke', 'mereka', 'ginibrquotkalo', 'ngetik', 'harga', 'di', 'whatsapp', 'biasanya', 'gimana', 'rb', 'rb', 'rb', 'nah', 'ya', 'gitu', 'anggep', 'aja', 'nanti', 'mata', 'uang', 'kita', 'di', 'ringkas', 'kayak', 'kalian', 'ngetik', 'yang', 'di', 'belakang', 'itu', 'jadi', 'rb', 'ribu', 'nanti', 'pelan', 'juga', 'kalian', 'terbiasa', 'sama', 'nominasi', 'yang', 'baru', 'dari', 'yang', 'biasanya', 'ngetik', 'rb', 'rb', 'rb', 'lama', 'jadi', 'ribu', 'nya', 'ilangquot']","['simpel', 'gini', 'mall', 'harga', 'pake', 'quotkquot', 'k', 'gen', 'z', 'dah', 'paham', 'gampangnya', 'susah', 'jelasin', 'tua', 'gimana', 'gampang', 'solusi', 'bilang', 'aja', 'ginibrquotkalo', 'ngetik', 'harga', 'whatsapp', 'gimana', 'rb', 'rb', 'rb', 'gitu', 'anggep', 'aja', 'mata', 'uang', 'ringkas', 'kayak', 'ngetik', 'rb', 'ribu', 'pelan', 'terbiasa', 'nominasi', 'ngetik', 'rb', 'rb', 'rb', 'ribu', 'ilangquot']",simpel gini mall harga pake quotkquot k gen z dah paham gampangnya susah jelasin tua gimana gampang solusi bilang aja ginibrquotkalo ngetik harga whatsapp gimana rb rb rb gitu anggep aja mata uang ringkas kayak ngetik rb ribu pelan terbiasa nominasi ngetik rb rb rb ribu ilangquot,2,Positive
216,2025-11-18T06:49:08Z,@muldanahmadrobian8411,"Worst case jika redeomniasi rupiah gagal, cara agar kita masyarakat tetap memiliki uang yang aman dan tidak terlalu berdampak itu gimana? apakah dengan membeli asset seperti emas sebagai backup agar nilainya tetap sama? atau ada cara lainnya? gk kebayang kalau dimasa sekarang inflasi tembus ribuan persen 😭",Worst case jika redeomniasi rupiah gagal cara agar kita masyarakat tetap memiliki uang yang aman dan tidak terlalu berdampak itu gimana apakah dengan membeli asset seperti emas sebagai backup agar nilainya tetap sama atau ada cara lainnya gk kebayang kalau dimasa sekarang inflasi tembus ribuan persen,worst case jika redeomniasi rupiah gagal cara agar kita masyarakat tetap memiliki uang yang aman dan tidak terlalu berdampak itu gimana apakah dengan membeli asset seperti emas sebagai backup agar nilainya tetap sama atau ada cara lainnya gk kebayang kalau dimasa sekarang inflasi tembus ribuan persen,worst case jika redeomniasi rupiah gagal cara agar kita masyarakat tetap memiliki uang yang aman dan tidak terlalu berdampak itu gimana apakah dengan membeli asset seperti emas sebagai backup agar nilainya tetap sama atau ada cara lainnya gk kebayang kalau dimasa sekarang inflasi tembus ribuan persen,"['worst', 'case', 'jika', 'redeomniasi', 'rupiah', 'gagal', 'cara', 'agar', 'kita', 'masyarakat', 'tetap', 'memiliki', 'uang', 'yang', 'aman', 'dan', 'tidak', 'terlalu', 'berdampak', 'itu', 'gimana', 'apakah', 'dengan', 'membeli', 'asset', 'seperti', 'emas', 'sebagai', 'backup', 'agar', 'nilainya', 'tetap', 'sama', 'atau', 'ada', 'cara', 'lainnya', 'gk', 'kebayang', 'kalau', 'dimasa', 'sekarang', 'inflasi', 'tembus', 'ribuan', 'persen']","['worst', 'case', 'redeomniasi', 'rupiah', 'gagal', 'masyarakat', 'memiliki', 'uang', 'aman', 'berdampak', 'gimana', 'membeli', 'asset', 'emas', 'backup', 'nilainya', 'kebayang', 'dimasa', 'inflasi', 'tembus', 'ribuan', 'persen']",worst case redeomniasi rupiah gagal masyarakat memiliki uang aman berdampak gimana membeli asset emas backup nilainya kebayang dimasa inflasi tembus ribuan persen,2,Positive
217,2025-11-18T06:47:07Z,@ImannuelSinaga-u8t,"&quot;Yg jadi pernyataan adalah... masyarakat indonesia, sudah siap kah???? Beradap tasi....&quot;",quotYg jadi pernyataan adalah masyarakat indonesia sudah siap kah Beradap tasiquot,quotyg jadi pernyataan adalah masyarakat indonesia sudah siap kah beradap tasiquot,quotyg jadi pernyataan adalah masyarakat indonesia sudah siap kah beradap tasiquot,"['quotyg', 'jadi', 'pernyataan', 'adalah', 'masyarakat', 'indonesia', 'sudah', 'siap', 'kah', 'beradap', 'tasiquot']","['quotyg', 'pernyataan', 'masyarakat', 'indonesia', 'beradap', 'tasiquot']",quotyg pernyataan masyarakat indonesia beradap tasiquot,1,Neutral
218,2025-11-18T06:29:12Z,@alisabaabud,Terus uang yg sudah terlanjur ada digimanain dong? Dimusnahkan?,Terus uang yg sudah terlanjur ada digimanain dong Dimusnahkan,terus uang yg sudah terlanjur ada digimanain dong dimusnahkan,terus uang yang sudah terlanjur ada digimanain dong dimusnahkan,"['terus', 'uang', 'yang', 'sudah', 'terlanjur', 'ada', 'digimanain', 'dong', 'dimusnahkan']","['uang', 'terlanjur', 'digimanain', 'dimusnahkan']",uang terlanjur digimanain dimusnahkan,0,Negative
219,2025-11-18T05:59:09Z,@zelametwidodo1523,Saya mendukung dulu gagal karena disaat inflasi dan akses informasi tak seperti saat ini<br>Saya percaya akan berhasil bila penerapanya diawasi dengan ketat  <br>Terutama saat transaksi dengan nominal besar <br>Tak memungkirikan terjadinya pencucian uang,Saya mendukung dulu gagal karena disaat inflasi dan akses informasi tak seperti saat inibrSaya percaya akan berhasil bila penerapanya diawasi dengan ketat  brTerutama saat transaksi dengan nominal besar brTak memungkirikan terjadinya pencucian uang,saya mendukung dulu gagal karena disaat inflasi dan akses informasi tak seperti saat inibrsaya percaya akan berhasil bila penerapanya diawasi dengan ketat  brterutama saat transaksi dengan nominal besar brtak memungkirikan terjadinya pencucian uang,saya mendukung dulu gagal karena disaat inflasi dan akses informasi tak seperti saat inibrsaya percaya akan berhasil bila penerapanya diawasi dengan ketat brterutama saat transaksi dengan nominal besar brtak memungkirikan terjadinya pencucian uang,"['saya', 'mendukung', 'dulu', 'gagal', 'karena', 'disaat', 'inflasi', 'dan', 'akses', 'informasi', 'tak', 'seperti', 'saat', 'inibrsaya', 'percaya', 'akan', 'berhasil', 'bila', 'penerapanya', 'diawasi', 'dengan', 'ketat', 'brterutama', 'saat', 'transaksi', 'dengan', 'nominal', 'besar', 'brtak', 'memungkirikan', 'terjadinya', 'pencucian', 'uang']","['mendukung', 'gagal', 'disaat', 'inflasi', 'akses', 'informasi', 'inibrsaya', 'percaya', 'berhasil', 'penerapanya', 'diawasi', 'ketat', 'brterutama', 'transaksi', 'nominal', 'brtak', 'memungkirikan', 'pencucian', 'uang']",mendukung gagal disaat inflasi akses informasi inibrsaya percaya berhasil penerapanya diawasi ketat brterutama transaksi nominal brtak memungkirikan pencucian uang,2,Positive
